"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",76,"EST","Estonia","4",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",81,"FIN","Finland","19.2",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",78,"FRA","France","18.99",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",276,"GEO","Georgia","10",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",67,"DEU","Germany","9.99",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",95,"GRC","Greece","12",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",105,"HUN","Hungary","4170",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",118,"ISL","Iceland","2000",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",115,"IRL","Ireland","20",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",119,"ISR","Israel","39",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",111,"ITA","Italy","14.99",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",140,"LVA","Latvia","2.99",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",136,"LIE","Liechtenstein","19.9",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",138,"LTU","Lithuania","5.89",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",139,"LUX","Luxembourg","8",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",151,"MLT","Malta","4.99",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",274,"MDA","Moldova","60",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",143,"MCO","Monaco","49.99",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",316,"MNE","Montenegro","7",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",106,"NLD","Netherlands","19",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",283,"MKD","North Macedonia","360",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",170,"NOR","Norway","249",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",190,"POL","Poland","25",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",191,"PRT","Portugal","10",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",200,"ROU","Romania","5.95",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",213,"SMR","San Marino","13.35",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",256,"SRB","Serbia","400",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",281,"SVK","Slovakia","9.44",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",221,"SVN","Slovenia","7.95",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",73,"ESP","Spain","10",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",203,"SWE","Sweden","109",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",219,"CHE","Switzerland","19.9",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",236,"TUR","Türkiye","50",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",241,"UKR","Ukraine","141",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34606,"i271mb_low_ts","Mobile data and voice low-consumption basket","i271mb_low_ts_GNI","Local currency",84,"GBR","United Kingdom","10",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",10,"ALB","Albania","800",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",14,"AND","Andorra","16",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",24,"AUT","Austria","8.49",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",30,"BEL","Belgium","21.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",275,"BIH","Bosnia and Herzegovina","22",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",45,"BGR","Bulgaria","13.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",107,"HRV","Croatia","49",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",66,"CYP","Cyprus","10",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",227,"CZE","Czech Republic","425",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",71,"DNK","Denmark","149",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",76,"EST","Estonia","9",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",81,"FIN","Finland","26.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",78,"FRA","France","20",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",276,"GEO","Georgia","15",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",67,"DEU","Germany","9.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",95,"GRC","Greece","19.4",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",105,"HUN","Hungary","5090",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",118,"ISL","Iceland","2500",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",115,"IRL","Ireland","20",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",119,"ISR","Israel","39",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",111,"ITA","Italy","14.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",140,"LVA","Latvia","5.98",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",136,"LIE","Liechtenstein","19.9",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",138,"LTU","Lithuania","5.89",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",139,"LUX","Luxembourg","8.7",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",151,"MLT","Malta","9.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",274,"MDA","Moldova","70",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",143,"MCO","Monaco","49.99",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",316,"MNE","Montenegro","7",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",106,"NLD","Netherlands","20",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",283,"MKD","North Macedonia","599",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",170,"NOR","Norway","249",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",190,"POL","Poland","25",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",191,"PRT","Portugal","12.5",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",200,"ROU","Romania","5.95",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",213,"SMR","San Marino","16",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",256,"SRB","Serbia","659",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",281,"SVK","Slovakia","19.84",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",221,"SVN","Slovenia","7.95",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",73,"ESP","Spain","27.5",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
